publishedAt,platfrom,authorDisplayName,likeCount,textDisplay,label
07/03/2025,Twitter,inisial.m275,0,,Positif
07/03/2025,Twitter,arni.jae8491,0,untk rakyat bilng nasib lulus tundak tu jutan korban kmi butuh adil,Negatif
06/03/2025,Twitter,xzyysans,0,pilih setia prabowo beliau dar ktp tahun militer khianat salam aceh singkil,Positif
06/03/2025,Twitter,tessa.gades.macang,0,tolong prabowo tindak desa bantu bantu,Negatif
06/03/2025,Twitter,jhoedoank,0,bukti bos banyak bicara,Negatif
06/03/2025,Twitter,hanafifirmansyah,0,omon omon,Negatif
06/03/2025,Twitter,hanafifirmansyah,0,omon,Negatif
11/03/2025,Twitter,hanafifirmansyah,0,omon omon,Negatif
11/03/2025,Twitter,qiandra67,0,sehat sehat moga allah lindung,Positif
11/03/2025,Twitter,rustambustami97,0,pendikdikan baik jngn stel budak usia,Negatif
11/03/2025,Twitter,alifakhtar9_9,0,salah pilih prabowo berani benar moga sehat,Positif
11/03/2025,Twitter,shalbilahh_,0,mahasiswa pinter sambung banyak seluler ajar seluler uji nyontek seluler game anime pcrn chatan tiktokan pinter ngandelin google tertawa,Negatif
11/03/2025,Twitter,premankota78,0,mantap bp presiden ku tetes air mata,Positif
11/03/2025,Twitter,anhymoo405,0,gaji suami sya potong jta biaya hidup papua,Negatif
11/03/2025,Twitter,baraq608,0,bersih lingkung contoh lingkung serba mewah serba viv rakyat suruh hemat,Negatif
11/03/2025,Twitter,prihatinsurbaktis7,0,perintah masyarakat air minyak,Negatif
11/03/2025,Twitter,bayuuqqqq,0,barang sabun mie odol,Negatif
11/03/2025,Twitter,deliya_eyza,0,anak makan gratis ortunya susah cari uang,Negatif
11/03/2025,Twitter,vellanuary16,0,mahasiswa didngr,Netral
11/03/2025,Twitter,karlinalina109,0,pakk korupsi tolong brantas pakk membutuhakan sulit ekomi sulitt serba mahal,Negatif
11/03/2025,Twitter,.akungabut_5,0,sehat umur prabowo,Positif
10/03/2025,Twitter,raska_anggara,0,benci bangga,Positif
10/03/2025,Twitter,wandi.iyyas025,0,presiden prabowo,Positif
02/03/2025,Twitter,sofian6081,0,bukti suka omon,Negatif
02/03/2025,Twitter,benihqrcn3p,0,,Netral
02/03/2025,Twitter,junairii.erii,0,persiden,Positif
04/03/2025,Twitter,zee75_andi1,0,buktix rakyat,Negatif
03/03/2025,Twitter,iisbangungalih,0,presiden,Positif
03/03/2025,Twitter,user3811366319327,0,oligarki tinggal diam,Negatif
03/03/2025,Twitter,bintangdisurga4,0,pangkas gaji gede kerja santai dukung,Positif
03/03/2025,Twitter,yjf848,0,semangat,Positif
03/03/2025,Twitter,desi_tsabit,0,luas lapang kerja,Netral
03/03/2025,Twitter,agus01249,0,habis oknumoknum ter tinggal oknum oknum kades rt rw nakal habis prabowo,Positif
05/03/2025,Twitter,archilespujiis,0,negeri pesawat syukur pimpin daerah pusat negeri bangsa,Netral
05/03/2025,Twitter,hafsah5828,0,merinding dengar nyala presiden kmi sehat,Positif
05/03/2025,Twitter,jujunsupriatna457,0,mantap prabowo,Positif
05/03/2025,Twitter,utom.solin,0,koruptor subur indonesia,negatif
05/03/2025,Twitter,alexsaputra574,0,bongkar basmi korupsi suara rakyat suara tuhan,Positif
05/03/2025,Twitter,user3007855936,0,dukung,Positif
05/03/2025,Twitter,dra.wafa,0,semangat,Positif
05/03/2025,Twitter,yogik.12333,0,sehat moga umur,Positif
05/03/2025,Twitter,angkasa_team7,0,apanjang umur prabowo,Positif
05/03/2025,Twitter,yandifahry,0,the baik,Positif
05/03/2025,Twitter,hary1918,0,tolong bukti kelihatanya kepala desa takut atur perintah korupsi kayak lancar,Negatif
05/03/2025,Twitter,mulyanto7002,0,spj zong struk hotel bintang tidur losmen melati,Negatif
10/03/2025,Twitter,kekasihmubukan,0,maksud nama makan gratis boy prabowo semangat moga depan anti koruptor,Positif
10/03/2025,Twitter,wahajirealshop,0,mang da jalan uang klu da tolong jalan mekah pergi haji amin roobbaall alamiioon,Netral
10/03/2025,Twitter,wahajirealshop,0,klu allah ber hendak,Netral
10/03/2025,Twitter,wahajirealshop,0,si penuh persharatan,Positif
10/03/2025,Twitter,baruyala,0,allah mudah hn bahagian indonesia peminpin cinta rakyat jabat,Positif
07/03/2025,Twitter,tgecx98,0,bravoo presiden prabowo moga berkah,Positif
07/03/2025,Twitter,robinbarzelo,0,nyala presiden ku,Negatif
07/03/2025,Twitter,mr.frans35,0,hidup jokowi hidup jokowi rakyat milih anggap bikin presiden jokowi pilih rakyat miris,Positif
07/03/2025,Twitter,arif.asfar.mulya,0,lanjut cita cita presiden cinta doa dukung bersamamamu tembus batas langit hadap kpda maha kuasa cita cita mulia rakyat cinta,Positif
07/03/2025,Twitter,andika.labokke,0,mantap sehat prabowo,Positif
05/03/2025,Twitter,gunturajha177,0,pip cair,Negatif
07/03/2025,Twitter,nennykurniawaty,0,semangat prabowo,Positif
07/03/2025,Twitter,alvianwijayakusuma26,0,suka presiden prabowo tunggu rakyat haru maju prabowo,Positif
07/03/2025,Twitter,neplisxtang,0,presiden umur hidup sehat presiden ku kawal tuntas rakyat indonesia sejahtera hilang koruptor,Positif
07/03/2025,Twitter,heri.yono83,0,sekolah gratiss boos klu,Netral
03/03/2025,Twitter,adnanrajalecak,0,mantap bangga presiden ri tolong brantas korupsi,Positif
03/03/2025,Twitter,yur78888,0,makan gratis rawan anakx kasih makan tuax phk,Negatif
03/03/2025,Twitter,siswantoo842,0,jahat kelamin makan anak schol tunda senang scolah gratis jahat kelamin,Netral
04/03/2025,Twitter,zr.sumbar16,0,semangat dukung,Positif
04/03/2025,Twitter,panggilakuby1411,0,protes pikir ngtur indonesia gmpang tahap tolong prabowo manusia,Positif
09/03/2025,Twitter,takdir.ku.takdirk,0,banyak bicara sosial media takut,Negatif
09/03/2025,Twitter,_sum1977,1,sa tuju anak sekolah gratis,Positif
09/03/2025,Twitter,ajisputraaji,0,berantas akar rakyat dukung mu,Positif
09/03/2025,Twitter,user756980208191dewi,0,jahat kelamin baik akibat gempa jahat kelamin klu,Negatif
09/03/2025,Twitter,rian39_,0,jabat pusat mubazir makan anak malam anak makan kerja efisiensi,Negatif
09/03/2025,Twitter,ipeyalpaoji,0,merinding juara maoinfoindonesia,Positif
09/03/2025,Twitter,wana.wana61,0,sehat prabowo,Positif
09/03/2025,Twitter,ahmadhidayat4166,0,btul pa bukti rakat percaya pa presiden,Netral
09/03/2025,Twitter,user559618416,0,semangat,Positif
09/03/2025,Twitter,boengso3,0,sehat selau prabowo tuju basmi koruptor indonesia sapai akar,Positif
09/03/2025,Twitter,kotoh31,0,,Negatif
09/03/2025,Twitter,riyaaaa4348,0,,Netral
09/03/2025,Twitter,dicka2117,0,indonesia jujur,Positif
05/03/2025,Twitter,alifa31767,0,prabowo baik,Positif
05/03/2025,Twitter,random_banget.01,0,uang anggar baik jalan lampung,negatif
09/03/2025,Twitter,toif30,0,jos jos mantap,Positif
09/03/2025,Twitter,jhenbei095,0,moga sehat semangat,Positif
09/03/2025,Twitter,masuyub,0,bedah rumah residen terima kasih,Netral
08/03/2025,Twitter,arkamaulanamaul61,0,magelang,negatif
08/03/2025,Twitter,luwes90,0,gaji buruh benah,Netral
08/03/2025,Twitter,kingdom_093,0,gantirakyat,Netral
08/03/2025,Twitter,fatih.banger,0,menyalaa,Positif
08/03/2025,Twitter,sufriaritonang135,0,hapus bimtek menghabisakn puluh juta desa x desa camat jt camat propinsi,Negatif
08/03/2025,Twitter,muhammadfathussurur_28,0,omong kosong butuh bukti paa,Negatif
08/03/2025,Twitter,muhamadnizar075,0,ach omon,Negatif
08/03/2025,Twitter,odayspeed,0,bicara doang,Negatif
08/03/2025,Twitter,hamrullahilham11,0,program bp mkn gratis mnding hpus rakyat tuju mnding anggara,Negatif
08/03/2025,Twitter,hamrullahilham11,0,cari krja susah umur dftr kerja mnding negri cuan,Negatif
08/03/2025,Twitter,aladin.fashion.id,0,biar presiden juang lawan musuh negri propaganda suka bangsa maju,Positif
08/03/2025,Twitter,wirosableng_6978,0,percaya,Positif
08/03/2025,Twitter,adz63_,0,nyesek kasih prabowo akan juang bantu prabowo surat tikus das kembang indonesia,Positif
08/03/2025,Twitter,windamustaqimah,0,sehat prabowo,Positif
08/03/2025,Twitter,ada95731,0,presiden sahkan tolong ruu ampas total aset koruptor,Netral
08/03/2025,Twitter,mzairy1,0,tolong presiden ceramah kasih duduk kursi kasi beliau capek diri,Netral
08/03/2025,Twitter,amindalimunte,0,lawan,Negatif
08/03/2025,Twitter,dindingidil,0,alhamdulillah,Positif
10/03/2025,Twitter,popopanda071,0,cinta prabowo,Positif
10/03/2025,Twitter,inisialsayab655,0,bayang prabowo presiden harap prabowo presiden,Positif
10/03/2025,Twitter,sweety_tataa,0,lawan atur presiden sangka koruptor,Negatif
10/03/2025,Twitter,orenggunongan489,0,omon omon,Negatif
10/03/2025,Twitter,alvinnnn_18,0,perabowo basmi tikus,Positif
10/03/2025,Twitter,khaizan.13,0,bijak dungu,Negatif
10/03/2025,Twitter,rusliode1,0,smngat presiden,Positif
10/03/2025,Twitter,boy.sirait88,0,prabowo jalan kampung periksa anggar desa kesana prabowo,Negatif
10/03/2025,Twitter,faisallharun_,0,hidup jokiwi,Positif
10/03/2025,Twitter,siti25835,0,saye mohon bantu anak saye sekolah putus jalan,Netral
10/03/2025,Twitter,mansurmmansur8,0,mantap sehat,Positif
10/03/2025,Twitter,abang.y34,0,masyaallah aamiin rabbal alamin,Positif
10/03/2025,Twitter,ardy.motret,0,gaji anggota dewan uwak bersih,Negatif
10/03/2025,Twitter,achiles_43,0,takut prabowo rakyat indonesia kali dukung mu ragu kpdamu dn pilih anies kali dukung,Positif
10/03/2025,Twitter,bangdondo,0,nyala presiden ku,Positif
10/03/2025,Twitter,alifsughianto,0,harga bbm turun anak,Netral
10/03/2025,Twitter,ec848,0,semangat prabowo angaran pidato jokowi tito angaran stunting salah contoh,Netral
10/03/2025,Twitter,bee683707,0,indonesia kerja yah serius,Negatif
10/03/2025,Twitter,masgepeng3345,0,pakprabowo,Positif
08/03/2025,Twitter,wildanjaya85.jaya,0,aduh pa pa musuh bp bp bp butuh dana pa,Netral
08/03/2025,Twitter,amransetiawan08,0,bersih lawan tangkap koruptor jabat zholim,Positif
08/03/2025,Twitter,mega_n.f,0,,Positif
08/03/2025,Twitter,user8545978733124,0,rakyat butu kerja bos makan hari,Negatif
08/03/2025,Twitter,tienhalimah,0,hibur pa wowo gembirakita tunggu bukti pa cma bicara doang,Negatif
08/03/2025,Twitter,trii_084,0,presiden hebat,Positif
08/03/2025,Twitter,izuandawan,0,sekolah suwasta makan gratis,Netral
08/03/2025,Twitter,agusmulyadi522,0,persiden abadi nkri mantap,Positif
07/03/2025,Twitter,d_rrill,0,dukung anis panas presiden kuh,Netral
07/03/2025,Twitter,yosa.4562,0,nggedabrus,negatif
07/03/2025,Twitter,dz176266,0,lapang kerja,Netral
07/03/2025,Twitter,267arc,0,prabowo bodok hemat uang bajing totolol,negatif
07/03/2025,Twitter,izal4920,0,hidup jokowi,Positif
07/03/2025,Twitter,aaaaanzl,0,no mobil mewah tri jualin lebih baik avanza mubazir,negatif
07/03/2025,Twitter,iwanlampung09,0,anis hendak tuhan persiden kemarin x,Negatif
07/03/2025,Twitter,agusnawan.agus8,0,demo truk,Negatif
07/03/2025,Twitter,fadly2757,0,bijak terima kasih presiden ku,Positif
07/03/2025,Twitter,rencongaceh7,0,omon omon,Netral
07/03/2025,Twitter,otwmbull,0,tuju emg overload semangat,Positif
05/03/2025,Twitter,anglingdarma1994,0,kaki spin,Negatif
05/03/2025,Twitter,gafung79,0,hidup jokowi,Positif
05/03/2025,Twitter,e.d.y20,0,henti tri tri gemuk buang anggar,Negatif
05/03/2025,Twitter,ilhamefendi_mc1r,0,ambisi jngn ngoyo akibat pikir sortir jngn kaya ikn mubazir,Negatif
05/03/2025,Twitter,iinwindiati,0,aamiin,Positif
05/03/2025,Twitter,yuni.yuni3160,0,makan gratis mubazir,Negatif
05/03/2025,Twitter,user330163148025112,0,jokowi gi,Negatif
05/03/2025,Twitter,sigitnugroho49,0,amin,Netral
05/03/2025,Twitter,angkysul2,0,dukung berat partai gerindra prabowo maju presiden alhamdulillah wujud presiden baik,Positif
05/03/2025,Twitter,rohitmahendra37,0,prabowo butuh uang kaya presiden berani musnah korop,Positif
05/03/2025,Twitter,ridwanbelo273,0,ratu adil,Positif
04/03/2025,Twitter,emmamonica371,0,allah lindung prabowo jalan misi,Positif
07/03/2025,Twitter,.zaida007,0,tuju,Positif
13/03/2025,Twitter,user7756319875763,0,mtp,Netral
13/03/2025,Twitter,ria_pit,0,merdeka,Positif
13/03/2025,Twitter,tri.puji.astutik02,0,masya allah jahat kelamin moga presiden sht,Positif
10/02/2025,Twitter,user953741840,0,sungguh mulia hati,Positif
09/04/2025,Twitter,sir22toktik0,0,sikap prabowo gas suka prabowo sukses smga umur niat bpak masyarakat,Positif
11/03/2025,Twitter,hamiza.ujai,0,,Positif
11/03/2025,Twitter,onyou___rlany,0,smga program prabowo sucses,Positif
11/03/2025,Twitter,syahazza123,0,moga sehat selaluu amin,Positif
11/03/2025,Twitter,user6132613083788,0,sehat,Positif
11/03/2025,Twitter,_mamarocker,0,gji rek masng ttp ptngn dfn alsn pjak tolong benah bala pjbt daerh,Negatif
11/03/2025,Twitter,anak_mami086,0,dukung presiden,Positif
11/03/2025,Twitter,putri_alexa13,0,sehat presidentku,Positif
11/03/2025,Twitter,darpanlabaresi,0,keren mantap,Positif
11/03/2025,Twitter,m.irwandi.m6,0,presiden prabowo subianto baik,Positif
11/03/2025,Twitter,island_mandalika,0,program gagal anak makan seko orang tua abang sulit cari kerja alas efesiensi,Positif
11/03/2025,Twitter,iron.men046,0,sia sia sayah pulang kampung coblos arnya jujur mata,Positif
11/03/2025,Twitter,loekman_maholtra,0,untug milih anis ganjar,Positif
11/03/2025,Twitter,mukrizal77,0,mantab rakyat dukung mu kecuali koruptor,Positif
11/03/2025,Twitter,sanjali711,0,puas presiden maling tangkap,Positif
11/03/2025,Twitter,putriminang538,0,moga prabowo keluarga sehat umur mudah urus allah swt aamiin,Positif
11/03/2025,Twitter,n.max.n.max,0,tuju hura,Positif
11/03/2025,Twitter,maringan.tua.manullang,0,presiden nkri korupsi narkotika psikotropika dan obat larang dan lain lain nkri gila muka bumi,Negatif
11/03/2025,Twitter,miswaribnumasran_,0,moga prabowo ada didik gratis,Positif
11/03/2025,Twitter,titikkw,0,semangatt,Positif
11/03/2025,Twitter,user39840082168497,0,tu prabowo subianto,Positif
11/03/2025,Twitter,joeyandrean,0,sujud pada bebas koruptor,Positif
11/03/2025,Twitter,mufazil68,0,rakyat lapar,negatif
11/03/2025,Twitter,mufazil68,0,lapar,negatif
11/03/2025,Twitter,hambaallahjuaa,0,sehat bapa,Positif
11/03/2025,Twitter,guseng245,0,kapok jalan negeri gratis,negatif
11/04/2025,Twitter,agustin.wulan.sari,0,sehat,Positif
13/03/2025,Twitter,hdi.s2,0,tolong baik sekolah lebih baik langsung ada bangun kasih dana sekolah tkut korupsi kola,negatif
30/03/2025,Twitter,sarifudin1820,0,dana korupsi bagi rakyat duit bagi makan bagi,Negatif
30/03/2025,Twitter,sandal_bakiag,0,andai hukum cina,Netral
13/03/2025,Twitter,buzzer.tani,0,bubar dpr beban kurang,Negatif
15/02/2025,Twitter,terapikesehatan12,0,jngan lupa lapang kerja mudah pandang usia kasih makan anak,Positif
15/02/2025,Twitter,www.kaiss,0,sehat pa moga tuhan lindung mu mudah jalan mu,Positif
15/02/2025,Twitter,upeh754,0,sehat presiden prabowo moga ttp lindung allah pnjng umur pakpeluk,Positif
15/02/2025,Twitter,aidaalya0,0,allah lindung presiden prabowo selamat rakyat bantu rakyat hapus hutang rakyat,Positif
15/02/2025,Twitter,gladys.vania,0,angkat guru honor abdi guru pns,Positif
15/02/2025,Twitter,user59705545935216,0,presiden,Positif
15/02/2025,Twitter,andy.reza1,0,lawan geser posisi ganti,Negatif
15/02/2025,Twitter,user3166897778865,0,alhamdulillah terima kasih kasih imponya prisedin indonesia,Positif
15/02/2025,Twitter,simonperestsimora,0,maju buat rakyat prabowo,Positif
15/02/2025,Twitter,muhammad.abdul.az697,0,mkn gratis positif utama pribumi ri lahan pkerjaan perbnyak ekonomi putar tk jalan kasta,Positif
15/02/2025,Twitter,edwinslowemotions,0,presiden,Positif
15/02/2025,Twitter,ima91698,0,sehat sukses bahagia aamiin,Positif
15/02/2025,Twitter,masjufri212,0,tugas rakyat jaga presiden prabowo demo jelaskarena suka,Positif
15/02/2025,Twitter,dniptrihrdiansyh8,0,indonesia maju sukses cari akar korupsi tamak kaya,Positif
15/02/2025,Twitter,syahrulglamour117,0,rakyak sempat prabowo presiden prabowo presiden kayak gin rakyat aman tentram,Positif
15/02/2025,Twitter,dayat8968,0,mantap,Positif
15/02/2025,Twitter,ojoyojoy775,0,bersih tuhan yesus tuju nkri,Positif
15/02/2025,Twitter,wiwin.sariningsih4,0,alhamdulillah allah,Positif
15/02/2025,Twitter,megaazzahra35,0,hebat sklian pangkas jalan dinas dpr mpr dprd dpd rapat tidur bisany tanda tangan accord kerja nol rakyat menang skg,Negatif
15/02/2025,Twitter,usman_angkasa17,0,uang anggar dpr pangkas dpr hasil,Negatif
15/02/2025,Twitter,katsir,0,analisis hujan prabowo akun private,Netral
15/02/2025,Twitter,yekyong4,0,mantap presidenqu,Positif
15/02/2025,Twitter,amychua30,0,masya merinding sehat,Positif
15/02/2025,Twitter,kilatgumanjar,0,mantap prabowo,Positif
21/02/2025,Twitter,5taaqueen1,0,kali prabowo sebut juang rakyat kali terima kasih bpak prabowoku presiden baik moga sehat,Positif
19/02/2025,Twitter,banualamsyah09,0,naikin gajih rakyat makan gajih naikin,Positif
18/02/2025,Twitter,hera.olshop,0,sehat masya allah presiden,Positif
17/02/2025,Twitter,muljaelani,0,pa tuju,Positif
17/02/2025,Twitter,hermanheryanto835,0,dukung anjur pa presiden moga selamat jiwa raga,Positif
17/02/2025,Twitter,user4883253621914,0,tuju,Positif
14/03/2025,Twitter,ucin_29,0,mantap,Positif
14/03/2025,Twitter,dedi_arek_jember_selatan,0,semangat wo basmi korupsi wo,Positif
14/03/2025,Twitter,ceciliaagitha,0,kasih sekolah gratis rakyat suka demo ken gratis,Negatif
14/03/2025,Twitter,deyrlangga.d.a.v,0,sehat bngt wajah mertua ku sedih mu tuarindu,Positif
12/03/2025,Twitter,modepesawat_86,0,mantap,Positif
15/03/2025,Twitter,ipung_furnama,0,sehat sehatt rakyatt indonesia,Positif
15/03/2025,Twitter,hanya.hurufangka13dangar,0,tuju,Positif
15/02/2025,Twitter,lelafebrianii,0,alas gentar prabowo jabat bersih,Positif
15/02/2025,Twitter,navaskehidupan2,0,sehat umur prabowo merdeka rakyat,Positif
15/02/2025,Twitter,demenkubbds,0,prabowo kreen,Positif
15/03/2025,Twitter,spminix,0,bersih berani jahat kelamin mulyono takut,Positif
14/03/2025,Twitter,kasongan3,0,masyarakat butuh kerja ijasah,Positif
15/02/2025,Twitter,wwwtiktokcom.anak.rantau,0,prabowo tolong tenguk rakyat bayak nak tipu bikin peremmit rtk kasih rakyat tolong sambung rtk buka prabowo,Positif
15/02/2025,Twitter,kurniawan.sahputr0,0,anak sekolah smp makan gratis presiden,Positif
14/02/2025,Twitter,juni.ratna,0,,Netral
14/02/2025,Twitter,keprerrt07,0,presiden hebat,Positif
14/02/2025,Twitter,adekricis,0,do a sehat umur,Positif
14/02/2025,Twitter,totodwi4,0,emg,Netral
14/02/2025,Twitter,amansupriadi631,0,aneh anak belah terima bijak,Negatif
14/02/2025,Twitter,ghafurjelgejil,0,muda an p prabowo ijabahkan maha kuasa,Positif
14/02/2025,Twitter,maryono9141,0,tolong panto jahat kelamin teriak bansos kayaaja asli miskin x tk dpat,Negatif
14/02/2025,Twitter,jultitit540,0,mantap bos ku parebbowo ku,Positif
14/02/2025,Twitter,samsiah13y,0,sukses anak emi biya bekas suami duli anak,Negatif
14/02/2025,Twitter,antoro109,0,alchamdulilah p prabowo idola ku presiden rakyat,Positif
14/02/2025,Twitter,poniman.piniman,0,hidup tolong tolong alloh maux alloh manusia serakah sifat lapang kerja maux rayat,Positif
14/02/2025,Twitter,mahesa.vivi,0,amiinn,Negatif
14/02/2025,Twitter,andysumantry,0,suara undur sk p,Negatif
14/02/2025,Twitter,baladewa270778,0,presiden hebat,Positif
14/02/2025,Twitter,user03ni8te3jb,0,cocok,Positif
14/02/2025,Twitter,duniaa7turunan,0,mantap skli,Positif
14/02/2025,Twitter,ratu_melia,0,punten prabowo cocok anis,Netral
14/02/2025,Twitter,jhoarelchrisberlind,0,papua barat tolong lnjutin program gubernur lebar jalan berjln tolong bantu lnjutin kndaraan macet dmn jalan dkt pnte hmpir putus ombak,
14/02/2025,Twitter,maweri.441,0,bngus presiden anak sekolah ilah biaya siswa jahat kelamin,Positif
14/02/2025,Twitter,user175308570,0,doa ku moga allah balas kebaikani,Positif
14/02/2025,Twitter,teguhprasetyo7951,0,mantap jahat kelamin,Positif
14/02/2025,Twitter,ariesangpencuriha,0,maju negriku,Positif
14/02/2025,Twitter,veriset07,0,giamana anak sekolah ada timbang sekoalh bayar cuman smp sd gratis,Positif
14/02/2025,Twitter,susiani5371,0,sehat umur presiden qu,Negatif
14/02/2025,Twitter,eko.rambe8,0,bukti rakyat boss,Positif
14/02/2025,Twitter,senenjulian,0,moga capai,Negatif
14/02/2025,Twitter,hasym.hrp,0,,Positif
14/02/2025,Twitter,adi17154,0,pilih prabowo,Netral
14/02/2025,Twitter,suratih.ratih08,0,sehat umur presiden,Positif
14/02/2025,Twitter,putrappm,0,rakyat butuh lapang kerja,Positif
14/02/2025,Twitter,nannnyyyyy_ell,0,firman tuhan fasik keji raja takhta kokoh benar putus allah bibir raja adil mulut buat salah,Positif
